Date,PriceUSD
2020-06-28,1827.23941279237
2020-06-29,1797.09605353066
2020-06-30,1787.30333103409
2020-07-01,1770.38642325165
2020-07-02,1781.7239964982
2020-07-03,1781.61586067302
2020-07-04,1778.44681731977
2020-07-05,1774.9209171884
2020-07-06,1792.98343006002
2020-07-07,1795.16854149598
2020-07-08,1815.96489445294
2020-07-09,1805.11864225572
2020-07-10,1807.52761380378
2020-07-11,1803.25571955044
2020-07-12,1801.95802151387
2020-07-13,1819.94398499239
2020-07-14,1815.1216658996
2020-07-15,1813.63383608592
2020-07-16,1813.11038479281
2020-07-17,1828.3772791675
2020-07-18,1826.51208654745
2020-07-19,1825.802930765
2020-07-20,1821.59331111774
2020-07-21,1848.53737188665
2020-07-22,1873.06507201251
2020-07-23,1894.17022785417
2020-07-24,1914.76582090664
2020-07-25,1912.09862498155
2020-07-26,1913.29739457588
2020-07-27,1965.5372937326
2020-07-28,1969.82602535549
2020-07-29,1981.15615416341
2020-07-30,1960.95637740898
2020-07-31,1976.64602140306
2020-08-01,1985.08924449448
2020-08-02,1991.10820758385
2020-08-03,1982.07148874035
2020-08-04,2040.27033542872
2020-08-05,2047.02268173146
2020-08-06,2082.34340339233
2020-08-07,2066.17141254201
2020-08-08,2047.89704580881
2020-08-09,2047.79576786158
2020-08-10,2042.23907429777
2020-08-11,1927.97797070798
2020-08-12,1932.5664037787
2020-08-13,1967.20131755522
2020-08-14,1957.42289888954
2020-08-15,1962.93920035047
2020-08-16,1967.73674394195
2020-08-17,1988.42954561073
2020-08-18,2003.51918452428
2020-08-19,1951.52144724519
2020-08-20,1958.9325308642
2020-08-21,1947.79541994555
2020-08-22,1952.6006343875
2020-08-23,1942.79420455874
2020-08-24,1938.74650370657
2020-08-25,1946.61525111364
2020-08-26,1964.07723317356
2020-08-27,1926.5497972282
2020-08-28,1976.28763764472
2020-08-29,1972.76953312665
2020-08-30,1984.17394390946
2020-08-31,1976.77505906467
2020-09-01,1983.08110574371
2020-09-02,1952.62510290725
2020-09-03,1939.2350830564
2020-09-04,1936.82186468061
2020-09-05,1944.13582974452
2020-09-06,1938.84061640518
2020-09-07,1937.64608483293
2020-09-08,1933.38021601418
2020-09-09,1955.68946335
2020-09-10,1945.623221648
2020-09-11,1947.58712120423
2020-09-12,1951.9390388488
2020-09-13,1943.95898646031
2020-09-14,1952.40981049743
2020-09-15,1950.27457845139
2020-09-16,1959.79403106583
2020-09-17,1951.49613504652
2020-09-18,1963.1163733166
2020-09-19,1971.05009984385
2020-09-20,1964.14867351212
2020-09-21,1920.37269329955
2020-09-22,1906.48513851549
2020-09-23,1861.44215615414
2020-09-24,1883.21820141216
2020-09-25,1879.38008505271
2020-09-26,1875.23404366466
2020-09-27,1876.06718426364
2020-09-28,1889.05152418952
2020-09-29,1907.29820412275
2020-09-30,1896.49075155487
2020-10-01,1915.88416311699
2020-10-02,1912.85875049175
2020-10-03,1908.97118466975
2020-10-04,1914.13629823681
2020-10-05,1922.8679969248
2020-10-06,1891.25210929281
2020-10-07,1898.54701666148
